simulation_year,scenario_label,ntp_seconds_counter,unix_signed_counter,unix_64bit_counter,ntp_era,interpreted_ntp_year,interpreted_unix_year,interpreted_unix_year_64bit,overflow_event_flag,ntp_overflow_occurred,unix_overflow_occurred,time_error_ntp_seconds,time_error_unix_seconds,legacy_device_fraction_affected,patch_rate_per_year,initial_legacy_fraction,true_seconds_since_ntp_epoch,true_seconds_since_unix_epoch
2030.160164,slow_patch_baseline,4107542399.9999514,1898510399.0,1898510399.0,0.0,2030.1601642710457,2030.1601642393591,2030.1601642393591,0,0,0,0.0,0.0,0.2939637127073877,0.05,0.4,4107542399.9999514,1898510399.9999514
2030.2423,slow_patch_baseline,4110134399.999951,1901102399.0,1901102399.0,0.0,2030.2422997946596,2030.242299762973,2030.242299762973,0,0,0,0.0,0.0,0.292758945082805,0.05,0.4,4110134399.999951,1901102399.9999506
2030.324435,slow_patch_baseline,4112726399.99995,1903694399.0,1903694399.0,0.0,2030.3244353182736,2030.324435286587,2030.324435286587,0,0,0,0.0,0.0,0.29155911502352877,0.05,0.4,4112726399.99995,1903694399.9999502
2030.406571,slow_patch_baseline,4115318399.9999495,1906286399.0,1906286399.0,0.0,2030.4065708418875,2030.406570810201,2030.406570810201,0,0,0,0.0,0.0,0.2903642022936641,0.05,0.4,4115318399.9999495,1906286399.9999495
2030.488706,slow_patch_baseline,4117910399.999949,1908878399.0,1908878399.0,0.0,2030.4887063655015,2030.488706333815,2030.488706333815,0,0,0,0.0,0.0,0.2891741867402499,0.05,0.4,4117910399.999949,1908878399.9999487
2030.570842,slow_patch_baseline,4120502399.999948,1911470399.0,1911470399.0,0.0,2030.5708418891154,2030.570841857429,2030.570841857429,0,0,0,0.0,0.0,0.2879890482929189,0.05,0.4,4120502399.999948,1911470399.999948
2030.652977,slow_patch_baseline,4123094399.9999475,1914062399.0,1914062399.0,0.0,2030.6529774127293,2030.652977381043,2030.652977381043,0,0,0,0.0,0.0,0.2868087669635595,0.05,0.4,4123094399.9999475,1914062399.9999475
2030.735113,slow_patch_baseline,4125686399.999947,1916654399.0,1916654399.0,0.0,2030.7351129363433,2030.735112904657,2030.735112904657,0,0,0,0.0,0.0,0.2856333228459785,0.05,0.4,4125686399.999947,1916654399.9999468
2030.817248,slow_patch_baseline,4128278399.999946,1919246399.0,1919246399.0,0.0,2030.8172484599572,2030.817248428271,2030.817248428271,0,0,0,0.0,0.0,0.28446269611556513,0.05,0.4,4128278399.999946,1919246399.999946
2030.899384,slow_patch_baseline,4130870399.9999456,1921838399.0,1921838399.0,0.0,2030.8993839835712,2030.8993839518848,2030.8993839518848,0,0,0,0.0,0.0,0.2832968670289571,0.05,0.4,4130870399.9999456,1921838399.9999456
2030.98152,slow_patch_baseline,4133462399.9999447,1924430399.0,1924430399.0,0.0,2030.981519507185,2030.9815194754988,2030.9815194754988,0,0,0,0.0,0.0,0.28213581592370746,0.05,0.4,4133462399.9999447,1924430399.999945
2031.063655,slow_patch_baseline,4136054399.999944,1927022399.0,1927022399.0,0.0,2031.063655030799,2031.0636549991127,2031.0636549991127,0,0,0,0.0,0.0,0.28097952321795283,0.05,0.4,4136054399.999944,1927022399.9999442
2031.145791,slow_patch_baseline,4138646399.9999437,1929614399.0,1929614399.0,0.0,2031.145790554413,2031.1457905227267,2031.1457905227267,0,0,0,0.0,0.0,0.27982796941008325,0.05,0.4,4138646399.9999437,1929614399.9999435
2031.227926,slow_patch_baseline,4141238399.999943,1932206399.0,1932206399.0,0.0,2031.227926078027,2031.2279260463406,2031.2279260463406,0,0,0,0.0,0.0,0.2786811350784133,0.05,0.4,4141238399.999943,1932206399.999943
2031.310062,slow_patch_baseline,4143830399.9999423,1934798399.0,1934798399.0,0.0,2031.3100616016409,2031.3100615699545,2031.3100615699545,0,0,0,0.0,0.0,0.2775390008808546,0.05,0.4,4143830399.9999423,1934798399.9999423
2031.392197,slow_patch_baseline,4146422399.999942,1937390399.0,1937390399.0,0.0,2031.3921971252548,2031.3921970935685,2031.3921970935685,0,0,0,0.0,0.0,0.2764015475545894,0.05,0.4,4146422399.999942,1937390399.9999416
2031.474333,slow_patch_baseline,4149014399.999941,1939982399.0,1939982399.0,0.0,2031.4743326488688,2031.4743326171827,2031.4743326171827,0,0,0,0.0,0.0,0.27526875591574584,0.05,0.4,4149014399.999941,1939982399.999941
2031.556468,slow_patch_baseline,4151606399.9999404,1942574399.0,1942574399.0,0.0,2031.5564681724827,2031.5564681407966,2031.5564681407966,0,0,0,0.0,0.0,0.27414060685907454,0.05,0.4,4151606399.9999404,1942574399.9999404
2031.638604,slow_patch_baseline,4154198399.99994,1945166399.0,1945166399.0,0.0,2031.6386036960967,2031.6386036644105,2031.6386036644105,0,0,0,0.0,0.0,0.27301708135762587,0.05,0.4,4154198399.99994,1945166399.9999397
2031.720739,slow_patch_baseline,4156790399.999939,1947758399.0,1947758399.0,0.0,2031.7207392197106,2031.7207391880245,2031.7207391880245,0,0,0,0.0,0.0,0.2718981604624297,0.05,0.4,4156790399.999939,1947758399.999939
2031.802875,slow_patch_baseline,4159382399.9999385,1950350399.0,1950350399.0,0.0,2031.8028747433245,2031.8028747116384,2031.8028747116384,0,0,0,0.0,0.0,0.27078382530217543,0.05,0.4,4159382399.9999385,1950350399.9999385
2031.88501,slow_patch_baseline,4161974399.9999375,1952942399.0,1952942399.0,0.0,2031.8850102669385,2031.8850102352524,2031.8850102352524,0,0,0,0.0,0.0,0.2696740570828937,0.05,0.4,4161974399.9999375,1952942399.9999378
2031.967146,slow_patch_baseline,4164566399.999937,1955534399.0,1955534399.0,0.0,2031.9671457905524,2031.9671457588663,2031.9671457588663,0,0,0,0.0,0.0,0.2685688370876396,0.05,0.4,4164566399.999937,1955534399.999937
2032.049281,slow_patch_baseline,4167158399.9999366,1958126399.0,1958126399.0,0.0,2032.0492813141664,2032.0492812824803,2032.0492812824803,0,0,0,0.0,0.0,0.26746814667617685,0.05,0.4,4167158399.9999366,1958126399.9999366
2032.131417,slow_patch_baseline,4169750399.9999356,1960718399.0,1960718399.0,0.0,2032.1314168377803,2032.1314168060942,2032.1314168060942,0,0,0,0.0,0.0,0.26637196728466345,0.05,0.4,4169750399.9999356,1960718399.9999359
2032.213552,slow_patch_baseline,4172342399.999935,1963310399.0,1963310399.0,0.0,2032.2135523613942,2032.2135523297081,2032.2135523297081,0,0,0,0.0,0.0,0.26528028042533874,0.05,0.4,4172342399.999935,1963310399.9999352
2032.295688,slow_patch_baseline,4174934399.9999347,1965902399.0,1965902399.0,0.0,2032.2956878850082,2032.295687853322,2032.295687853322,0,0,0,0.0,0.0,0.2641930676862113,0.05,0.4,4174934399.9999347,1965902399.9999344
2032.377823,slow_patch_baseline,4177526399.9999337,1968494399.0,1968494399.0,0.0,2032.3778234086221,2032.3778233769362,2032.3778233769362,0,0,0,0.0,0.0,0.2631103107307487,0.05,0.4,4177526399.9999337,1968494399.999934
2032.459959,slow_patch_baseline,4180118399.9999332,1971086399.0,1971086399.0,0.0,2032.459958932236,2032.4599589005502,2032.4599589005502,0,0,0,0.0,0.0,0.26203199129756805,0.05,0.4,4180118399.9999332,1971086399.9999332
2032.542094,slow_patch_baseline,4182710399.999933,1973678399.0,1973678399.0,0.0,2032.54209445585,2032.5420944241641,2032.5420944241641,0,0,0,0.0,0.0,0.2609580912001282,0.05,0.4,4182710399.999933,1973678399.9999325
2032.62423,slow_patch_baseline,4185302399.999932,1976270399.0,1976270399.0,0.0,2032.624229979464,2032.624229947778,2032.624229947778,0,0,0,0.0,0.0,0.25988859232642275,0.05,0.4,4185302399.999932,1976270399.9999318
2032.706366,slow_patch_baseline,4187894399.9999313,1978862399.0,1978862399.0,0.0,2032.706365503078,2032.706365471392,2032.706365471392,0,0,0,0.0,0.0,0.2588234766386749,0.05,0.4,4187894399.9999313,1978862399.9999313
2032.788501,slow_patch_baseline,4190486399.999931,1981454399.0,1981454399.0,0.0,2032.7885010266918,2032.788500995006,2032.788500995006,0,0,0,0.0,0.0,0.25776272617303286,0.05,0.4,4190486399.999931,1981454399.9999306
2032.870637,slow_patch_baseline,4193078399.99993,1984046399.0,1984046399.0,0.0,2032.8706365503058,2032.87063651862,2032.87063651862,0,0,0,0.0,0.0,0.25670632303926727,0.05,0.4,4193078399.99993,1984046399.99993
2032.952772,slow_patch_baseline,4195670399.9999294,1986638399.0,1986638399.0,0.0,2032.9527720739197,2032.9527720422338,2032.9527720422338,0,0,0,0.0,0.0,0.2556542494204692,0.05,0.4,4195670399.9999294,1986638399.9999294
2033.034908,slow_patch_baseline,4198262399.9999285,1989230399.0,1989230399.0,0.0,2033.0349075975337,2033.0349075658478,2033.0349075658478,0,0,0,0.0,0.0,0.25460648757274973,0.05,0.4,4198262399.9999285,1989230399.9999287
2033.117043,slow_patch_baseline,4200854399.999928,1991822399.0,1991822399.0,0.0,2033.1170431211476,2033.1170430894617,2033.1170430894617,0,0,0,0.0,0.0,0.25356301982494067,0.05,0.4,4200854399.999928,1991822399.999928
2033.199179,slow_patch_baseline,4203446399.9999275,1994414399.0,1994414399.0,0.0,2033.1991786447616,2033.1991786130757,2033.1991786130757,0,0,0,0.0,0.0,0.2525238285782966,0.05,0.4,4203446399.9999275,1994414399.9999273
2033.281314,slow_patch_baseline,4206038399.9999266,1997006399.0,1997006399.0,0.0,2033.2813141683755,2033.2813141366898,2033.2813141366898,0,0,0,0.0,0.0,0.2514888963061979,0.05,0.4,4206038399.9999266,1997006399.9999268
2033.36345,slow_patch_baseline,4208630399.999926,1999598399.0,1999598399.0,0.0,2033.3634496919894,2033.3634496603038,2033.3634496603038,0,0,0,0.0,0.0,0.2504582055538555,0.05,0.4,4208630399.999926,1999598399.999926
2033.445585,slow_patch_baseline,4211222399.9999256,2002190399.0,2002190399.0,0.0,2033.4455852156034,2033.4455851839177,2033.4455851839177,0,0,0,0.0,0.0,0.24943173893801604,0.05,0.4,4211222399.9999256,2002190399.9999254
2033.527721,slow_patch_baseline,4213814399.9999247,2004782399.0,2004782399.0,0.0,2033.5277207392173,2033.5277207075317,2033.5277207075317,0,0,0,0.0,0.0,0.24840947914666886,0.05,0.4,4213814399.9999247,2004782399.999925
2033.609856,slow_patch_baseline,4216406399.999924,2007374399.0,2007374399.0,0.0,2033.6098562628313,2033.6098562311456,2033.6098562311456,0,0,0,0.0,0.0,0.24739140893875425,0.05,0.4,4216406399.999924,2007374399.9999242
2033.691992,slow_patch_baseline,4218998399.9999237,2009966399.0,2009966399.0,0.0,2033.6919917864452,2033.6919917547596,2033.6919917547596,0,0,0,0.0,0.0,0.24637751114387238,0.05,0.4,4218998399.9999237,2009966399.9999235
2033.774127,slow_patch_baseline,4221590399.9999228,2012558399.0,2012558399.0,0.0,2033.7741273100592,2033.7741272783735,2033.7741272783735,0,0,0,0.0,0.0,0.24536776866199378,0.05,0.4,4221590399.9999228,2012558399.9999228
2033.856263,slow_patch_baseline,4224182399.9999223,2015150399.0,2015150399.0,0.0,2033.856262833673,2033.8562628019874,2033.8562628019874,0,0,0,0.0,0.0,0.24436216446317105,0.05,0.4,4224182399.9999223,2015150399.9999223
2033.938398,slow_patch_baseline,4226774399.9999213,2017742399.0,2017742399.0,0.0,2033.938398357287,2033.9383983256014,2033.9383983256014,0,0,0,0.0,0.0,0.24336068158725147,0.05,0.4,4226774399.9999213,2017742399.9999216
2034.020534,slow_patch_baseline,4229366399.999921,2020334399.0,2020334399.0,0.0,2034.020533880901,2034.0205338492153,2034.0205338492153,0,0,0,0.0,0.0,0.24236330314359114,0.05,0.4,4229366399.999921,2020334399.9999208
2034.102669,slow_patch_baseline,4231958399.9999204,2022926399.0,2022926399.0,0.0,2034.102669404515,2034.1026693728293,2034.1026693728293,0,0,0,0.0,0.0,0.24137001231077002,0.05,0.4,4231958399.9999204,2022926399.9999204
2034.184805,slow_patch_baseline,4234550399.9999194,2025518399.0,2025518399.0,0.0,2034.1848049281289,2034.1848048964434,2034.1848048964434,0,0,0,0.0,0.0,0.24038079233630805,0.05,0.4,4234550399.9999194,2025518399.9999197
2034.26694,slow_patch_baseline,4237142399.999919,2028110399.0,2028110399.0,0.0,2034.2669404517428,2034.2669404200574,2034.2669404200574,0,0,0,0.0,0.0,0.23939562653638294,0.05,0.4,4237142399.999919,2028110399.999919
2034.349076,slow_patch_baseline,4239734399.9999185,2030702399.0,2030702399.0,0.0,2034.3490759753568,2034.3490759436713,2034.3490759436713,0,0,0,0.0,0.0,0.23841449829554864,0.05,0.4,4239734399.9999185,2030702399.9999182
2034.431211,slow_patch_baseline,4242326399.9999175,2033294399.0,2033294399.0,0.0,2034.4312114989707,2034.4312114672853,2034.4312114672853,0,0,0,0.0,0.0,0.2374373910664549,0.05,0.4,4242326399.9999175,2033294399.9999177
2034.513347,slow_patch_baseline,4244918399.999917,2035886399.0,2035886399.0,0.0,2034.5133470225846,2034.5133469908992,2034.5133469908992,0,0,0,0.0,0.0,0.23646428836956868,0.05,0.4,4244918399.999917,2035886399.999917
2034.595483,slow_patch_baseline,4247510399.9999166,2038478399.0,2038478399.0,0.0,2034.5954825461986,2034.5954825145132,2034.5954825145132,0,0,0,0.0,0.0,0.2354951737928957,0.05,0.4,4247510399.9999166,2038478399.9999163
2034.677618,slow_patch_baseline,4250102399.9999156,2041070399.0,2041070399.0,0.0,2034.6776180698125,2034.677618038127,2034.677618038127,0,0,0,0.0,0.0,0.2345300309917039,0.05,0.4,4250102399.9999156,2041070399.9999158
2034.759754,slow_patch_baseline,4252694399.999915,2043662399.0,2043662399.0,0.0,2034.7597535934265,2034.759753561741,2034.759753561741,0,0,0,0.0,0.0,0.23356884368824768,0.05,0.4,4252694399.999915,2043662399.9999151
2034.841889,slow_patch_baseline,4255286399.9999146,2046254399.0,2046254399.0,0.0,2034.8418891170404,2034.841889085355,2034.841889085355,0,0,0,0.0,0.0,0.23261159567149356,0.05,0.4,4255286399.9999146,2046254399.9999144
2034.924025,slow_patch_baseline,4257878399.9999137,2048846399.0,2048846399.0,0.0,2034.9240246406544,2034.924024608969,2034.924024608969,0,0,0,0.0,0.0,0.23165827079684656,0.05,0.4,4257878399.9999137,2048846399.9999137
2035.00616,slow_patch_baseline,4260470399.999913,2051438399.0,2051438399.0,0.0,2035.0061601642683,2035.0061601325829,2035.0061601325829,0,0,0,0.0,0.0,0.23070885298587795,0.05,0.4,4260470399.999913,2051438399.9999132
2035.088296,slow_patch_baseline,4263062399.9999123,2054030399.0,2054030399.0,0.0,2035.0882956878822,2035.0882956561968,2035.0882956561968,0,0,0,0.0,0.0,0.2297633262260541,0.05,0.4,4263062399.9999123,2054030399.9999125
2035.170431,slow_patch_baseline,4265654399.999912,2056622399.0,2056622399.0,0.0,2035.1704312114962,2035.170431179811,2035.170431179811,0,0,0,0.0,0.0,0.22882167457046654,0.05,0.4,4265654399.999912,2056622399.9999118
2035.252567,slow_patch_baseline,4268246399.9999113,2059214399.0,2059214399.0,0.0,2035.2525667351101,2035.252566703425,2035.252566703425,0,0,0,0.0,0.0,0.22788388213756272,0.05,0.4,4268246399.9999113,2059214399.999911
2035.334702,slow_patch_baseline,4270838399.9999104,2061806399.0,2061806399.0,0.0,2035.334702258724,2035.3347022270389,2035.3347022270389,0,0,0,0.0,0.0,0.2269499331108784,0.05,0.4,4270838399.9999104,2061806399.9999106
2035.416838,slow_patch_baseline,4273430399.99991,2064398399.0,2064398399.0,0.0,2035.416837782338,2035.4168377506528,2035.4168377506528,0,0,0,0.0,0.0,0.22601981173877098,0.05,0.4,4273430399.99991,2064398399.9999099
2035.498973,slow_patch_baseline,4276022399.9999094,2066990399.0,2066990399.0,0.0,2035.498973305952,2035.4989732742667,2035.4989732742667,0,0,0,0.0,0.0,0.22509350233415343,0.05,0.4,4276022399.9999094,2066990399.9999092
2035.581109,slow_patch_baseline,4278614399.9999084,2069582399.0,2069582399.0,0.0,2035.581108829566,2035.5811087978807,2035.5811087978807,0,0,0,0.0,0.0,0.22417098927423007,0.05,0.4,4278614399.9999084,2069582399.9999087
2035.663244,slow_patch_baseline,4281206399.999908,2072174399.0,2072174399.0,0.0,2035.6632443531798,2035.6632443214946,2035.6632443214946,0,0,0,0.0,0.0,0.22325225700023302,0.05,0.4,4281206399.999908,2072174399.999908
2035.74538,slow_patch_baseline,4283798399.9999075,2074766399.0,2074766399.0,0.0,2035.7453798767938,2035.7453798451086,2035.7453798451086,0,0,0,0.0,0.0,0.22233729001715974,0.05,0.4,4283798399.9999075,2074766399.9999073
2035.827515,slow_patch_baseline,4286390399.9999065,2077358399.0,2077358399.0,0.0,2035.8275154004077,2035.8275153687225,2035.8275153687225,0,0,0,0.0,0.0,0.22142607289351168,0.05,0.4,4286390399.9999065,2077358399.9999065
2035.909651,slow_patch_baseline,4288982399.999906,2079950399.0,2079950399.0,0.0,2035.9096509240217,2035.9096508923365,2035.9096508923365,0,0,0,0.0,0.0,0.22051859026103404,0.05,0.4,4288982399.999906,2079950399.999906
2035.991786,slow_patch_baseline,4291574399.9999056,2082542399.0,2082542399.0,0.0,2035.9917864476356,2035.9917864159506,2035.9917864159506,0,0,0,0.0,0.0,0.21961482681445665,0.05,0.4,4291574399.9999056,2082542399.9999053
2036.073922,slow_patch_baseline,4294166399.9999046,2085134399.0,2085134399.0,0.0,2036.0739219712495,2036.0739219395646,2036.0739219395646,0,0,0,0.0,0.0,0.2187147673112357,0.05,0.4,4294166399.9999046,2085134399.9999046
2036.156057,slow_patch_baseline,1791103.999903679,2087726399.0,2087726399.0,0.0,1900.0567566608331,2036.1560574631785,2036.1560574631785,1,1,0,4294967295.0,0.0,0.21781839657129676,0.05,0.4,4296758399.999904,2087726399.9999042
2036.238193,slow_patch_baseline,4383103.999903679,2090318399.0,2090318399.0,0.0,1900.138892184447,2036.2381929867925,2036.2381929867925,0,1,0,4294967295.0,0.0,0.21692569947677875,0.05,0.4,4299350399.999904,2090318399.9999034
2036.320329,slow_patch_baseline,6975103.999902725,2092910399.0,2092910399.0,0.0,1900.221027708061,2036.3203285104064,2036.3203285104064,0,1,0,4294967295.0,0.0,0.2160366609717789,0.05,0.4,4301942399.999903,2092910399.9999027
2036.402464,slow_patch_baseline,9567103.999901772,2095502399.0,2095502399.0,0.0,1900.303163231675,2036.4024640340203,2036.4024640340203,0,1,0,4294967295.0,0.0,0.2151512660620989,0.05,0.4,4304534399.999902,2095502399.999902
2036.4846,slow_patch_baseline,12159103.999901772,2098094399.0,2098094399.0,0.0,1900.3852987552889,2036.4845995576343,2036.4845995576343,0,1,0,4294967295.0,0.0,0.21426949981499202,0.05,0.4,4307126399.999902,2098094399.9999015
2036.566735,slow_patch_baseline,14751103.999900818,2100686399.0,2100686399.0,0.0,1900.4674342789028,2036.5667350812482,2036.5667350812482,0,1,0,4294967295.0,0.0,0.21339134735891122,0.05,0.4,4309718399.999901,2100686399.9999008
2036.648871,slow_patch_baseline,17343103.999899864,2103278399.0,2103278399.0,0.0,1900.5495698025168,2036.6488706048622,2036.6488706048622,0,1,0,4294967295.0,0.0,0.21251679388325823,0.05,0.4,4312310399.9999,2103278399.9999
2036.731006,slow_patch_baseline,19935103.999899864,2105870399.0,2105870399.0,0.0,1900.6317053261307,2036.731006128476,2036.731006128476,0,1,0,4294967295.0,0.0,0.211645824638134,0.05,0.4,4314902399.9999,2105870399.9998996
2036.813142,slow_patch_baseline,22527103.99989891,2108462399.0,2108462399.0,0.0,1900.7138408497447,2036.81314165209,2036.81314165209,0,1,0,4294967295.0,0.0,0.21077842493408974,0.05,0.4,4317494399.999899,2108462399.999899
2036.895277,slow_patch_baseline,25119103.999897957,2111054399.0,2111054399.0,0.0,1900.7959763733586,2036.895277175704,2036.895277175704,0,1,0,4294967295.0,0.0,0.20991458014187933,0.05,0.4,4320086399.999898,2111054399.9998982
2036.977413,slow_patch_baseline,27711103.999897957,2113646399.0,2113646399.0,0.0,1900.8781118969725,2036.9774126993182,2036.9774126993182,0,1,0,4294967295.0,0.0,0.20905427569221224,0.05,0.4,4322678399.999898,2113646399.9998975
2037.059548,slow_patch_baseline,30303103.999897003,2116238399.0,2116238399.0,0.0,1900.9602474205865,2037.059548222932,2037.059548222932,0,1,0,4294967295.0,0.0,0.20819749707550841,0.05,0.4,4325270399.999897,2116238399.999897
2037.141684,slow_patch_baseline,32895103.99989605,2118830399.0,2118830399.0,0.0,1901.0423829442004,2037.141683746546,2037.141683746546,0,1,0,4294967295.0,0.0,0.20734422984165293,0.05,0.4,4327862399.999896,2118830399.9998963
2037.223819,slow_patch_baseline,35487103.99989605,2121422399.0,2121422399.0,0.0,1901.1245184678144,2037.22381927016,2037.22381927016,0,1,0,4294967295.0,0.0,0.20649445959975263,0.05,0.4,4330454399.999896,2121422399.9998956
2037.305955,slow_patch_baseline,38079103.999895096,2124014399.0,2124014399.0,0.0,1901.2066539914283,2037.305954793774,2037.305954793774,0,1,0,4294967295.0,0.0,0.20564817201789345,0.05,0.4,4333046399.999895,2124014399.999895
2037.38809,slow_patch_baseline,40671103.99989414,2126606399.0,2126606399.0,0.0,1901.2887895150423,2037.3880903173879,2037.3880903173879,0,1,0,4294967295.0,0.0,0.20480535282289847,0.05,0.4,4335638399.999894,2126606399.9998944
2037.470226,slow_patch_baseline,43263103.99989414,2129198399.0,2129198399.0,0.0,1901.3709250386562,2037.4702258410018,2037.4702258410018,0,1,0,4294967295.0,0.0,0.20396598780008737,0.05,0.4,4338230399.999894,2129198399.9998937
2037.552361,slow_patch_baseline,45855103.99989319,2131790399.0,2131790399.0,0.0,1901.4530605622701,2037.5523613646158,2037.5523613646158,0,1,0,4294967295.0,0.0,0.2031300627930367,0.05,0.4,4340822399.999893,2131790399.999893
2037.634497,slow_patch_baseline,48447103.999892235,2134382399.0,2134382399.0,0.0,1901.535196085884,2037.6344968882297,2037.6344968882297,0,1,0,4294967295.0,0.0,0.20229756370334084,0.05,0.4,4343414399.999892,2134382399.9998925
2037.716632,slow_patch_baseline,51039103.99989128,2136974399.0,2136974399.0,0.0,1901.617331609498,2037.7166324118436,2037.7166324118436,0,1,0,4294967295.0,0.0,0.2014684764903747,0.05,0.4,4346006399.999891,2136974399.9998918
2037.798768,slow_patch_baseline,53631103.99989128,2139566399.0,2139566399.0,0.0,1901.699467133112,2037.7987679354578,2037.7987679354578,0,1,0,4294967295.0,0.0,0.20064278717105655,0.05,0.4,4348598399.999891,2139566399.999891
2037.880903,slow_patch_baseline,56223103.99989033,2142158399.0,2142158399.0,0.0,1901.781602656726,2037.8809034590718,2037.8809034590718,0,1,0,4294967295.0,0.0,0.1998204818196122,0.05,0.4,4351190399.99989,2142158399.9998903
2037.963039,slow_patch_baseline,58815103.999889374,2144750399.0,2144750399.0,0.0,1901.8637381803399,2037.9630389826857,2037.9630389826857,0,1,0,4294967295.0,0.0,0.1990015465673404,0.05,0.4,4353782399.999889,2144750399.9998899
2038.045175,slow_patch_baseline,61407103.999889374,2147342399.0,2147342399.0,0.0,1901.9458737039538,2038.0451745062996,2038.0451745062996,0,1,0,4294967295.0,0.0,0.19818596760237858,0.05,0.4,4356374399.999889,2147342399.9998891
2038.12731,slow_patch_baseline,63999103.99988842,-2145032897.0,2149934399.0,0.0,1902.0280092275677,1902.028009195883,2038.1273100299136,1,1,1,4294967295.0,4294967295.0,0.1973737311694702,0.05,0.4,4358966399.999888,2149934399.9998884
2038.209446,slow_patch_baseline,66591103.99988747,-2142440897.0,2152526399.0,0.0,1902.1101447511817,1902.110144719497,2038.2094455535275,1,1,1,4294967295.0,4294967295.0,0.1965648235697327,0.05,0.4,4361558399.999887,2152526399.999888
2038.291581,slow_patch_baseline,69183103.99988747,-2139848897.0,2155118399.0,0.0,1902.1922802747956,1902.192280243111,2038.2915810771415,1,1,1,4294967295.0,4294967295.0,0.1957592311604262,0.05,0.4,4364150399.999887,2155118399.999887
2038.373717,slow_patch_baseline,71775103.99988651,-2137256897.0,2157710399.0,0.0,1902.2744157984096,1902.274415766725,2038.3737166007554,1,1,1,4294967295.0,4294967295.0,0.19495694035472377,0.05,0.4,4366742399.9998865,2157710399.9998865
2038.455852,slow_patch_baseline,74367103.99988556,-2134664897.0,2160302399.0,0.0,1902.3565513220235,1902.356551290339,2038.4558521243694,1,1,1,4294967295.0,4294967295.0,0.1941579376214821,0.05,0.4,4369334399.999886,2160302399.999886
2038.537988,slow_patch_baseline,76959103.99988556,-2132072897.0,2162894399.0,0.0,1902.4386868456374,1902.438686813953,2038.5379876479833,1,1,1,4294967295.0,4294967295.0,0.19336220948501326,0.05,0.4,4371926399.999886,2162894399.999885
2038.620123,slow_patch_baseline,79551103.9998846,-2129480897.0,2165486399.0,0.0,1902.5208223692514,1902.5208223375669,2038.6201231715972,1,1,1,4294967295.0,4294967295.0,0.1925697425248575,0.05,0.4,4374518399.999885,2165486399.9998846
2038.702259,slow_patch_baseline,82143103.99988365,-2126888897.0,2168078399.0,0.0,1902.6029578928653,1902.6029578611808,2038.7022586952112,1,1,1,4294967295.0,4294967295.0,0.1917805233755569,0.05,0.4,4377110399.999884,2168078399.999884
2038.784394,slow_patch_baseline,84735103.99988365,-2124296897.0,2170670399.0,0.0,1902.6850934164793,1902.6850933847948,2038.7843942188254,1,1,1,4294967295.0,4294967295.0,0.19099453872642985,0.05,0.4,4379702399.999884,2170670399.999883
2038.86653,slow_patch_baseline,87327103.9998827,-2121704897.0,2173262399.0,0.0,1902.7672289400932,1902.7672289084087,2038.8665297424393,1,1,1,4294967295.0,4294967295.0,0.1902117753213467,0.05,0.4,4382294399.999883,2173262399.9998827
2038.948665,slow_patch_baseline,89919103.99988174,-2119112897.0,2175854399.0,0.0,1902.8493644637072,1902.8493644320226,2038.9486652660532,1,1,1,4294967295.0,4294967295.0,0.18943221995850618,0.05,0.4,4384886399.999882,2175854399.999882
2039.030801,slow_patch_baseline,92511103.99988174,-2116520897.0,2178446399.0,0.0,1902.931499987321,1902.9314999556366,2039.0308007896672,1,1,1,4294967295.0,4294967295.0,0.18865585949021257,0.05,0.4,4387478399.999882,2178446399.9998813
2039.112936,slow_patch_baseline,95103103.99988079,-2113928897.0,2181038399.0,0.0,1903.013635510935,1903.0136354792508,2039.1129363132811,1,1,1,4294967295.0,4294967295.0,0.18788268082265414,0.05,0.4,4390070399.999881,2181038399.999881
2039.195072,slow_patch_baseline,97695103.99987984,-2111336897.0,2183630399.0,0.0,1903.095771034549,1903.0957710028647,2039.195071836895,1,1,1,4294967295.0,4294967295.0,0.18711267091568218,0.05,0.4,4392662399.99988,2183630399.99988
2039.277207,slow_patch_baseline,100287103.99987984,-2108744897.0,2186222399.0,0.0,1903.177906558163,1903.1779065264786,2039.277207360509,1,1,1,4294967295.0,4294967295.0,0.18634581678259124,0.05,0.4,4395254399.99988,2186222399.9998794
2039.359343,slow_patch_baseline,102879103.99987888,-2106152897.0,2188814399.0,0.0,1903.2600420817769,1903.2600420500926,2039.359342884123,1,1,1,4294967295.0,4294967295.0,0.18558210548989995,0.05,0.4,4397846399.999879,2188814399.999879
2039.441478,slow_patch_baseline,105471103.99987793,-2103560897.0,2191406399.0,0.0,1903.3421776053908,1903.3421775737065,2039.441478407737,1,1,1,4294967295.0,4294967295.0,0.18482152415713293,0.05,0.4,4400438399.999878,2191406399.999878
2039.523614,slow_patch_baseline,108063103.99987793,-2100968897.0,2193998399.0,0.0,1903.4243131290048,1903.4243130973205,2039.5236139313508,1,1,1,4294967295.0,4294967295.0,0.18406405995660358,0.05,0.4,4403030399.999878,2193998399.9998775
2039.605749,slow_patch_baseline,110655103.99987698,-2098376897.0,2196590399.0,0.0,1903.5064486526187,1903.5064486209344,2039.605749454965,1,1,1,4294967295.0,4294967295.0,0.1833097001131977,0.05,0.4,4405622399.999877,2196590399.999877
